ReviewID,Churn,Name,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Average,Age,Gender,label_reviews,label_categoric,final_label
11639,churn,Mr. Brent Rodriguez Jr.,no,business,single,5684,3,3,3,4,5,3,5,5,3,2,5,4,5,5,3.9285714285714284,41.0,M,2,0,20
11640,churn,Ms. Rachel Williams,yes,business,suite,5087,2,5,3,5,2,2,2,2,3,4,3,2,3,2,2.857142857142857,30.0,F,0,0,00
11641,nochurn,Mr. Stanley Moody,yes,business,suite,5230,2,1,1,1,2,2,2,2,2,2,4,2,4,2,2.0714285714285716,73.0,M,0,3,03
11642,nochurn,Ms. Allison Holt,yes,business,single,5850,3,3,3,3,2,4,5,2,2,2,2,3,2,4,2.857142857142857,35.0,F,0,1,01
11643,churn,Mr. Jeremy Colon,no,business,double,4937,4,3,4,3,4,4,4,4,4,1,3,3,3,4,3.4285714285714284,24.0,M,2,0,20
11644,nochurn,Ms. Anita Rodriguez,yes,leisure,double,4735,1,1,1,1,5,5,5,5,3,5,5,5,5,5,3.7142857142857144,42.0,F,1,1,11
11645,nochurn,Ms. Krista Mendoza,yes,business,double,6439,4,4,4,4,3,3,5,4,4,4,4,1,4,2,3.5714285714285716,51.0,F,2,1,21
11646,nochurn,Ms. Jennifer Erickson,yes,business,single,3665,3,3,3,3,4,4,4,4,4,5,5,3,5,4,3.857142857142857,29.0,F,2,1,21
11647,nochurn,Ms. Hayley Oconnor,yes,business,suite,5421,4,3,3,3,4,4,3,4,5,3,5,4,3,4,3.7142857142857144,26.0,F,2,1,21
11648,churn,Mr. Matthew Martin,no,business,double,5312,4,5,4,3,2,4,4,2,3,3,3,2,5,2,3.2857142857142856,28.0,M,0,0,00
11649,nochurn,Ms. Destiny Gray,yes,leisure,double,6698,2,2,3,2,5,4,5,5,5,5,5,5,5,5,4.142857142857143,68.0,F,1,1,11
11650,churn,Mr. Jose Jones,no,business,single,4688,2,2,2,1,2,2,2,2,5,4,4,5,4,2,2.7857142857142856,31.0,M,0,0,00
11651,nochurn,Ms. Linda Henry,yes,business,single,6501,5,5,4,5,5,5,4,4,4,4,4,4,4,3,4.285714285714286,43.0,F,2,1,21
11652,nochurn,Ms. Megan Miller,no,business,single,5402,0,4,0,1,3,0,3,3,4,5,4,4,4,3,2.7142857142857144,23.0,F,1,0,10
11653,churn,Mr. James Gray,no,business,single,5129,3,3,3,4,2,3,2,2,4,3,4,4,4,2,3.0714285714285716,28.0,M,0,0,00
11654,nochurn,Mr. Sean Gonzalez,yes,business,single,6038,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4.428571428571429,49.0,M,2,3,23
11655,nochurn,Ms. Sarah Lloyd,yes,business,single,4308,1,1,1,1,5,5,5,2,5,4,1,5,3,5,3.142857142857143,39.0,F,1,1,11
11656,churn,Mr. Ryan Martin,no,business,single,3161,1,2,2,5,2,2,2,2,4,3,4,4,5,2,2.857142857142857,30.0,M,0,0,00
11657,churn,Mr. Steven Manning,yes,business,single,5402,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3.0714285714285716,27.0,M,0,2,02
11658,churn,Ms. Pamela Contreras,no,business,double,4105,3,3,3,3,4,3,4,4,1,3,4,1,3,4,3.0714285714285716,26.0,F,1,0,10
11659,nochurn,Ms. Robin Davila,yes,leisure,double,5822,2,2,2,2,3,1,3,4,4,4,4,3,4,5,3.0714285714285716,26.0,F,1,1,11
11660,churn,Ms. Catherine Blanchard,no,business,double,3982,1,1,1,4,4,1,4,4,3,2,4,3,3,4,2.7857142857142856,17.0,F,1,0,10
11661,churn,Mr. Caleb Martin,yes,leisure,double,5326,1,5,1,2,3,1,3,3,4,5,4,5,5,3,3.2142857142857144,63.0,M,1,2,12
11662,nochurn,Mr. Willie Walker,yes,business,single,3081,2,2,2,2,5,5,5,5,3,2,5,4,4,5,3.642857142857143,29.0,M,1,3,13
11663,nochurn,Ms. Rebecca Rogers,yes,leisure,double,4561,5,5,5,5,3,1,4,5,5,5,5,4,5,4,4.357142857142857,67.0,F,2,1,21
11664,churn,Mr. Christopher Silva,yes,leisure,double,5289,3,5,3,3,1,3,1,1,3,2,5,5,4,1,2.857142857142857,49.0,M,0,2,02
11665,nochurn,Ms. Wendy Rose,yes,leisure,double,5107,3,5,5,5,3,3,3,3,4,5,1,2,4,3,3.5,43.0,F,2,1,21
11666,nochurn,Ms. Cathy Hall,yes,business,single,6671,1,1,1,1,3,5,4,5,5,5,5,4,5,5,3.5714285714285716,39.0,F,1,1,11
11667,nochurn,Ms. Madison Simmons,yes,business,single,5969,1,1,4,1,2,5,4,5,5,5,5,4,5,4,3.642857142857143,52.0,F,1,1,11
11668,churn,Mr. Johnathan Hernandez MD,yes,business,double,5229,3,2,2,2,2,3,2,2,2,1,3,2,4,2,2.2857142857142856,46.0,M,0,2,02
11669,nochurn,Mr. Eric Brandt,yes,business,single,3756,1,1,4,1,3,5,5,4,4,4,4,4,4,3,3.357142857142857,42.0,M,1,3,13
11670,nochurn,Mr. Taylor Phelps,yes,business,single,4836,1,1,1,1,5,4,5,4,4,4,4,4,4,5,3.357142857142857,36.0,M,1,3,13
11671,nochurn,Mr. Eric Rivera,yes,business,single,5518,4,4,4,4,4,5,4,2,2,2,2,3,2,3,3.2142857142857144,58.0,M,2,3,23
11672,churn,Ms. Ashley Mcmillan,yes,business,suite,4843,1,2,2,2,1,1,1,1,3,2,4,4,4,1,2.0714285714285716,24.0,F,0,0,00
11673,nochurn,Mr. Jordan Henderson,yes,business,single,4508,5,5,3,5,4,4,2,4,4,4,4,3,4,3,3.857142857142857,52.0,M,2,3,23
11674,nochurn,Ms. Katie Hogan,yes,business,single,1878,3,3,3,3,3,3,3,3,3,4,5,2,2,3,3.0714285714285716,32.0,F,0,1,01
11675,churn,Ms. Tiffany Cole,yes,business,double,4915,3,2,2,2,3,2,1,3,4,1,2,3,3,3,2.4285714285714284,26.0,F,0,0,00
11676,churn,Mr. Brent Orozco,yes,leisure,double,4496,3,2,3,4,1,3,1,1,4,3,3,4,4,1,2.642857142857143,71.0,M,0,2,02
11677,nochurn,Ms. Tammy Knox,yes,business,single,5225,2,2,2,2,2,5,4,5,5,5,5,4,5,4,3.7142857142857144,41.0,F,1,1,11
11678,nochurn,Mr. Edward Ward,yes,business,single,5997,2,2,2,2,5,5,4,5,3,2,4,5,5,5,3.642857142857143,31.0,M,1,3,13
11679,churn,Ms. Patricia Robles,yes,business,single,2347,3,5,1,5,3,3,3,3,2,2,4,2,3,3,3.0,30.0,F,0,0,00
11680,nochurn,Ms. Patricia Kim,yes,business,single,4205,2,2,2,2,2,5,4,4,4,4,4,3,4,4,3.2857142857142856,59.0,F,1,1,11
11681,churn,Mr. Mr. Joshua Smith,yes,business,single,2763,5,4,4,4,5,4,5,5,3,2,4,4,3,5,4.071428571428571,27.0,M,2,2,22
11682,churn,Mr. John Webb,yes,leisure,double,5949,1,5,1,1,2,1,2,2,3,2,5,3,5,2,2.5,19.0,M,0,2,02
11683,nochurn,Mr. Justin Donovan,yes,business,double,5425,4,1,2,1,3,4,3,3,1,3,1,1,4,3,2.4285714285714284,43.0,M,0,3,03
11684,nochurn,Ms. Eileen Smith,yes,business,single,4655,5,5,5,5,4,5,5,5,5,5,4,1,5,1,4.285714285714286,51.0,F,2,1,21
11685,nochurn,Ms. Adriana Peters,yes,leisure,suite,5524,4,5,4,3,4,4,4,4,4,3,5,5,4,4,4.071428571428571,33.0,F,2,1,21
11686,churn,Ms. Amy Sims,no,business,double,5234,3,3,3,3,1,3,1,1,3,4,4,1,3,1,2.4285714285714284,28.0,F,0,0,00
11687,nochurn,Ms. Debbie Spence,yes,business,single,2571,0,3,0,2,5,5,5,5,4,2,1,1,4,5,3.0,31.0,F,1,1,11
11688,churn,Mr. Rodney Harvey,yes,leisure,double,5666,3,4,3,2,2,3,4,2,4,5,4,3,4,2,3.2142857142857144,52.0,M,0,2,02
11689,nochurn,Ms. Danielle Melendez,yes,business,single,4879,2,2,2,2,4,4,4,4,3,2,4,4,5,4,3.2857142857142856,24.0,F,1,1,11
11690,nochurn,Mr. David Steele,yes,business,single,5925,1,1,1,1,4,4,4,5,5,5,5,3,5,5,3.5,47.0,M,1,3,13
11691,churn,Ms. Erica Brown,yes,business,suite,5416,4,3,3,3,4,4,4,4,2,2,4,1,3,4,3.2142857142857144,38.0,F,2,0,20
11692,churn,Ms. Hailey Foley,no,business,double,5570,1,0,1,4,4,1,4,4,1,3,3,2,3,4,2.5,40.0,F,1,0,10
11693,nochurn,Mr. Noah Shaw,yes,business,single,4673,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4.285714285714286,30.0,M,2,3,23
11694,nochurn,Mr. Jeff Randall,yes,leisure,suite,3897,5,5,5,2,4,5,4,4,5,4,4,5,4,4,4.285714285714286,69.0,M,2,3,23
11695,nochurn,Ms. Erica Stark,yes,leisure,double,6154,0,5,0,5,4,2,2,3,3,0,3,5,3,5,2.857142857142857,48.0,F,0,1,01
11696,nochurn,Ms. Toni Fuller,yes,business,single,2981,5,5,5,5,5,5,4,5,5,5,4,5,5,4,4.785714285714286,61.0,F,2,1,21
11697,churn,Ms. Angela Bell,no,business,single,5833,2,2,2,4,2,2,2,2,3,3,4,3,3,2,2.5714285714285716,41.0,F,0,0,00
11698,nochurn,Mr. John Guzman,yes,business,single,3943,4,3,4,4,5,5,5,3,3,4,5,5,3,5,4.142857142857143,45.0,M,2,3,23
11699,churn,Ms. Sara Robinson,no,business,double,4358,2,2,2,4,3,2,3,3,1,4,4,1,3,3,2.642857142857143,23.0,F,0,0,00
11700,churn,Mr. Robert Alvarado,yes,leisure,double,4773,4,4,4,1,4,4,4,4,4,4,5,5,4,4,3.9285714285714284,64.0,M,2,2,22
11701,churn,Ms. Gloria Shelton,yes,leisure,double,5518,4,5,5,5,3,5,3,3,4,3,4,4,5,3,4.0,17.0,F,2,2,22
11702,churn,Mr. William Meyer,no,business,single,4164,2,1,2,4,4,2,4,4,4,5,3,2,3,4,3.142857142857143,21.0,M,1,0,10
11703,churn,Mr. Robert Wright,yes,leisure,single,6658,3,5,3,4,5,5,4,4,4,3,4,4,4,3,3.9285714285714284,56.0,M,2,2,22
11704,nochurn,Mr. Daniel Tate,yes,business,single,6353,2,2,2,2,3,4,5,4,4,4,4,5,4,4,3.5,49.0,M,1,3,13
11705,churn,Ms. Lori Baxter,yes,business,suite,6719,4,4,3,4,3,4,3,4,4,4,4,1,4,2,3.4285714285714284,59.0,F,2,0,20
11706,nochurn,Ms. Kathryn Bell,yes,business,single,5237,2,5,2,2,2,5,5,3,3,3,3,3,3,4,3.2142857142857144,44.0,F,1,1,11
11707,nochurn,Mr. Dennis Garcia PhD,yes,business,single,4503,3,3,4,3,4,4,4,4,4,3,4,4,3,4,3.642857142857143,52.0,M,2,3,23
11708,nochurn,Ms. Alexis Choi,yes,business,single,6698,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4.357142857142857,43.0,F,2,1,21
11709,nochurn,Mr. Anthony Hanson,yes,business,single,3581,4,4,4,4,5,4,4,5,5,5,5,3,5,3,4.285714285714286,48.0,M,2,3,23
11710,churn,Mr. Christopher Leon,yes,business,single,5272,2,4,2,4,2,3,3,2,2,3,2,2,2,1,2.4285714285714284,54.0,M,0,2,02
11711,nochurn,Ms. Ashley White,yes,business,single,4528,1,1,1,1,2,5,5,5,5,5,5,4,5,3,3.4285714285714284,43.0,F,1,1,11
11712,churn,Mr. Mitchell Hoffman,no,business,single,5152,2,2,2,3,2,3,3,3,1,3,2,3,3,3,2.5,63.0,M,0,0,00
11713,nochurn,Ms. Rebecca Stewart,yes,business,single,4328,1,1,1,1,5,4,4,4,4,4,4,4,4,5,3.2857142857142856,61.0,F,1,1,11
11714,nochurn,Ms. Shannon Williams,no,business,double,5272,4,0,4,5,1,4,1,1,1,5,4,2,5,1,2.7142857142857144,23.0,F,0,0,00
11715,churn,Mr. Christopher Bauer,no,business,double,4435,2,2,2,3,5,2,5,5,3,3,5,5,5,5,3.7142857142857144,25.0,M,1,0,10
11716,churn,Ms. Mandy Williams,no,business,single,5894,3,2,3,3,2,3,2,2,3,1,4,3,4,2,2.642857142857143,24.0,F,0,0,00
11717,churn,Ms. Deanna Williams,no,business,suite,5229,2,2,2,3,1,2,1,1,1,5,4,3,4,1,2.2857142857142856,38.0,F,0,0,00
11718,churn,Ms. Mrs. Jennifer Johnson,yes,business,suite,4498,2,5,2,5,2,2,2,2,4,4,3,4,4,2,3.0714285714285716,30.0,F,0,0,00
11719,nochurn,Ms. Jaime Moran,yes,business,single,3631,4,4,4,4,3,4,5,5,5,5,5,4,5,4,4.357142857142857,48.0,F,2,1,21
11720,churn,Ms. Amber Underwood,yes,leisure,double,6363,3,5,3,5,1,3,4,4,4,3,4,2,4,5,3.5714285714285716,45.0,F,2,2,22
11721,nochurn,Mr. Matthew Taylor,yes,business,single,3337,3,3,3,3,3,5,4,4,4,4,4,5,4,4,3.7857142857142856,41.0,M,2,3,23
11722,nochurn,Ms. Elizabeth Moore,yes,business,single,6506,3,3,3,3,3,5,4,5,5,5,5,3,5,5,4.071428571428571,45.0,F,2,1,21
11723,nochurn,Ms. Peggy Wright,yes,business,single,2976,5,5,5,5,2,4,5,4,4,4,5,4,4,3,4.214285714285714,50.0,F,2,1,21
11724,nochurn,Ms. Brenda Webb,yes,leisure,double,5191,3,5,3,3,5,5,5,5,3,3,5,3,4,5,4.071428571428571,27.0,F,2,1,21
11725,nochurn,Mr. Jose Brown,yes,business,single,3679,4,4,4,4,3,5,1,5,5,5,5,2,5,3,3.9285714285714284,37.0,M,2,3,23
11726,nochurn,Ms. Whitney Moreno,yes,leisure,suite,6092,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3.5714285714285716,71.0,F,2,1,21
11727,nochurn,Ms. Kathy Holloway,yes,leisure,suite,6435,2,2,4,2,4,4,4,4,2,4,1,2,1,4,2.857142857142857,60.0,F,1,1,11
11728,nochurn,Ms. Tonya Johnson,yes,business,double,5248,5,3,3,3,5,5,5,5,2,1,3,4,2,5,3.642857142857143,40.0,F,2,1,21
11729,nochurn,Ms. Mary Warren,yes,business,double,5480,4,5,5,5,4,5,4,4,5,1,2,4,3,4,3.9285714285714284,38.0,F,2,1,21
11730,nochurn,Mr. Gabriel Cole,yes,business,single,4475,4,4,5,4,4,4,4,5,3,4,5,4,4,4,4.142857142857143,50.0,M,2,3,23
11731,churn,Mr. Mr. Scott Adams DVM,yes,leisure,double,1825,2,4,2,2,2,1,1,3,3,5,4,1,3,1,2.4285714285714284,67.0,M,0,2,02
11732,nochurn,Mr. Benjamin Butler,yes,business,single,5208,4,4,4,4,5,5,5,5,2,4,5,3,3,5,4.142857142857143,24.0,M,2,3,23
11733,churn,Mr. Michael Roach,yes,leisure,double,5005,3,1,3,4,3,3,3,3,1,2,3,4,3,3,2.7857142857142856,47.0,M,0,2,02
11734,nochurn,Ms. Melinda Collins,no,business,single,4865,4,0,4,5,5,4,5,5,4,5,5,4,4,5,4.214285714285714,23.0,F,2,0,20
11735,nochurn,Ms. Samantha Dudley,yes,leisure,double,6534,2,2,2,2,5,5,5,5,4,2,5,4,4,5,3.7142857142857144,71.0,F,1,1,11
11736,churn,Mr. Jeffrey Fuentes,no,business,double,5243,2,4,2,3,3,2,3,3,3,1,4,4,3,3,2.857142857142857,18.0,M,0,0,00
11737,churn,Mr. Steven Morris,yes,leisure,single,6590,3,4,3,3,4,4,4,3,3,3,3,4,3,3,3.357142857142857,68.0,M,2,2,22
11738,nochurn,Ms. Mary Bates,yes,business,single,6572,4,4,4,4,3,5,2,3,3,3,3,5,3,5,3.642857142857143,62.0,F,2,1,21
11739,churn,Mr. Joseph Hall,yes,leisure,double,5663,3,4,3,3,3,3,3,3,4,4,4,5,5,3,3.5714285714285716,27.0,M,2,2,22
11740,churn,Mr. Russell Mcgee,yes,leisure,double,4694,1,5,1,5,4,1,4,4,3,5,5,5,5,4,3.7142857142857144,58.0,M,1,2,12
11741,churn,Mr. Michael Peterson,yes,leisure,suite,4297,3,1,3,3,3,3,3,3,4,2,4,3,3,3,2.9285714285714284,40.0,M,0,2,02
11742,nochurn,Mr. Michael Bennett,yes,business,single,4352,2,2,2,2,4,4,5,4,4,4,4,3,4,5,3.5,59.0,M,1,3,13
11743,nochurn,Ms. Melissa Jones,yes,business,single,3557,3,3,3,3,5,5,5,5,3,4,4,5,4,5,4.071428571428571,22.0,F,2,1,21
11744,nochurn,Ms. Nicole Hernandez,yes,business,single,5355,4,4,4,4,4,4,4,4,4,4,5,3,4,3,3.9285714285714284,61.0,F,2,1,21
11745,nochurn,Ms. Erin Pierce,yes,business,single,6547,4,4,4,4,5,5,2,4,4,4,4,2,4,4,3.857142857142857,54.0,F,2,1,21
11746,churn,Mr. Jose Olsen,yes,leisure,double,5062,1,4,1,3,4,1,1,4,1,3,4,1,4,4,2.5714285714285716,61.0,M,0,2,02
11747,nochurn,Ms. Mary Carter,yes,leisure,double,6746,4,4,4,4,4,5,4,5,5,5,5,1,5,3,4.142857142857143,69.0,F,2,1,21
11748,nochurn,Mr. William Davis,yes,business,double,4702,4,3,3,3,5,4,5,5,2,4,3,4,4,5,3.857142857142857,55.0,M,2,3,23
11749,nochurn,Mr. Marvin Martin,no,business,single,5276,3,3,3,1,2,3,2,2,3,2,5,4,4,2,2.7857142857142856,43.0,M,0,3,03
11750,churn,Mr. Justin Williams,yes,business,single,5270,3,2,2,2,1,3,4,2,2,2,3,3,2,2,2.357142857142857,60.0,M,0,2,02
11751,churn,Mr. Daniel Wallace,yes,leisure,double,5833,2,4,2,3,3,2,3,3,2,5,4,1,3,3,2.857142857142857,63.0,M,0,2,02
11752,nochurn,Mr. Travis Scott,yes,business,single,4674,4,4,4,4,5,3,4,5,5,5,5,4,5,3,4.285714285714286,56.0,M,2,3,23
11753,churn,Mr. Raymond Rivas,no,business,double,5052,2,1,2,4,2,2,2,2,2,4,3,2,3,2,2.357142857142857,22.0,M,0,0,00
11754,nochurn,Mr. Benjamin Gutierrez,yes,business,double,6073,4,4,4,4,4,4,4,4,2,1,4,2,1,4,3.2857142857142856,47.0,M,2,3,23
11755,churn,Mr. Joseph Parks,yes,leisure,double,5290,3,5,3,5,5,3,5,5,4,5,4,3,5,5,4.285714285714286,70.0,M,2,2,22
11756,churn,Ms. Amy Holloway,yes,business,single,2947,2,5,5,5,2,2,2,2,1,3,3,4,4,2,3.0,29.0,F,0,0,00
11757,churn,Mr. Shawn Perez,yes,leisure,double,5148,1,5,0,4,5,0,2,5,4,5,5,5,4,5,3.5714285714285716,45.0,M,1,2,12
11758,nochurn,Mr. George Decker,yes,business,single,3117,2,2,2,2,4,4,4,4,4,4,4,4,4,5,3.5,61.0,M,1,3,13
11759,nochurn,Mr. Taylor Rodriguez,yes,business,single,6781,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4.5,50.0,M,2,3,23
11760,nochurn,Ms. Donna Sullivan,yes,business,single,6377,1,1,1,1,5,5,3,5,5,5,5,3,5,4,3.5,40.0,F,1,1,11
11761,nochurn,Ms. Tami Hill,yes,business,single,5426,1,1,1,1,1,3,4,5,5,5,5,1,5,2,2.857142857142857,38.0,F,1,1,11
11762,nochurn,Ms. Kelsey Jackson,yes,business,single,4196,2,2,2,2,4,5,5,2,2,2,2,4,2,3,2.7857142857142856,34.0,F,1,1,11
11763,churn,Mr. Brian Crawford,yes,leisure,double,4269,3,2,3,3,4,3,4,4,4,2,3,1,4,4,3.142857142857143,38.0,M,1,2,12
11764,nochurn,Mr. Michael Ramirez,yes,business,single,4442,3,3,1,3,3,4,4,4,4,4,4,5,4,5,3.642857142857143,50.0,M,1,3,13
11765,nochurn,Ms. Melissa Mullen,yes,business,single,6105,5,5,5,5,4,4,5,4,4,4,4,5,4,3,4.357142857142857,41.0,F,2,1,21
11766,nochurn,Ms. Diana Love,yes,business,single,6019,3,3,3,3,4,5,5,4,4,4,4,3,4,5,3.857142857142857,55.0,F,2,1,21
11767,churn,Mr. Scott Bradley,no,business,single,5436,2,5,2,2,2,2,2,2,4,5,4,3,4,2,2.9285714285714284,26.0,M,0,0,00
11768,nochurn,Mr. Gregory Jordan,yes,business,single,4072,1,1,1,1,4,3,2,5,5,5,3,4,5,3,3.0714285714285716,47.0,M,1,3,13
11769,churn,Mr. Patrick Delgado,yes,leisure,double,4983,2,3,2,3,4,2,4,4,2,5,4,3,3,4,3.2142857142857144,36.0,M,1,2,12
11770,nochurn,Mr. Michael Davis,yes,leisure,double,4375,4,3,3,5,1,3,1,1,5,4,1,3,2,1,2.642857142857143,63.0,M,0,3,03
11771,nochurn,Mr. Justin Adams,yes,business,single,4341,1,1,1,1,4,5,4,2,2,2,2,3,2,3,2.357142857142857,47.0,M,1,3,13
11772,nochurn,Ms. Holly Valenzuela,yes,leisure,double,5018,5,1,1,1,5,4,2,5,5,5,5,3,5,4,3.642857142857143,42.0,F,1,1,11
11773,churn,Ms. Stephanie Ballard,no,business,double,6147,2,1,2,3,3,2,3,3,1,3,2,2,3,3,2.357142857142857,37.0,F,0,0,00
11774,nochurn,Ms. Donna Baldwin,yes,leisure,double,6134,4,4,4,4,4,4,4,4,4,5,1,4,1,4,3.642857142857143,71.0,F,2,1,21
11775,nochurn,Mr. Tyler Robinson,yes,business,single,6586,4,4,4,4,3,5,5,4,4,4,4,4,4,2,3.9285714285714284,39.0,M,2,3,23
11776,churn,Ms. Deborah Anderson,no,business,double,4748,3,0,3,4,1,3,1,1,4,5,3,4,2,1,2.5,28.0,F,0,0,00
11777,churn,Mr. Joshua Hartman,no,business,double,4479,1,1,1,3,4,1,4,4,3,1,3,1,3,4,2.4285714285714284,25.0,M,1,0,10
11778,churn,Mr. Bradley Figueroa,yes,leisure,double,5476,3,1,3,3,2,3,2,2,1,4,3,4,4,2,2.642857142857143,21.0,M,0,2,02
11779,nochurn,Mr. Aaron Johnson,yes,business,single,3831,4,4,4,4,3,4,4,3,3,4,3,3,3,4,3.5714285714285716,47.0,M,2,3,23
11780,nochurn,Ms. Diane Peterson,yes,business,double,6417,5,1,1,1,1,3,5,5,5,5,5,1,5,5,3.4285714285714284,58.0,F,1,1,11
11781,nochurn,Mr. Matthew Bush,yes,business,single,4424,5,5,2,5,5,5,5,5,5,5,5,4,5,3,4.571428571428571,55.0,M,2,3,23
11782,nochurn,Mr. Ronnie Hardy,yes,business,single,5231,2,2,2,2,4,4,4,4,1,4,1,4,5,4,3.0714285714285716,24.0,M,1,3,13
11783,nochurn,Ms. Tammy Riley,yes,leisure,double,5087,4,4,4,4,2,4,5,5,5,5,5,3,5,5,4.285714285714286,42.0,F,2,1,21
11784,nochurn,Ms. Emily Hicks,yes,leisure,double,6769,4,4,4,3,3,5,4,2,2,4,5,3,2,5,3.5714285714285716,51.0,F,2,1,21
11785,churn,Mr. Patrick Anderson,yes,leisure,suite,2711,2,4,2,3,5,2,5,5,4,2,3,1,3,5,3.2857142857142856,46.0,M,1,2,12
11786,churn,Mr. Dustin Novak,yes,leisure,double,5836,2,5,2,4,3,2,3,3,5,3,4,3,4,3,3.2857142857142856,44.0,M,0,2,02
11787,churn,Mr. Johnny Roberts,yes,leisure,double,5801,3,4,3,3,4,3,4,4,5,5,4,3,4,4,3.7857142857142856,47.0,M,2,2,22
11788,nochurn,Mr. Kevin Perez,yes,business,single,4454,2,2,2,2,3,5,4,5,5,5,5,3,5,4,3.7142857142857144,54.0,M,1,3,13
11789,churn,Mr. James Mccoy,no,business,double,4683,3,3,3,3,3,3,3,3,2,4,2,1,2,3,2.7142857142857144,38.0,M,0,0,00
11790,churn,Ms. Kimberly Wilson,no,business,double,5215,3,4,3,4,3,3,3,3,4,5,5,2,4,3,3.5,28.0,F,2,0,20
11791,nochurn,Ms. Jessica Gilbert,yes,leisure,double,4631,1,1,1,1,2,4,4,4,4,4,4,4,4,3,2.9285714285714284,34.0,F,1,1,11
11792,churn,Ms. Lori Houston,no,business,single,5844,4,4,4,3,2,4,2,2,2,3,2,3,1,2,2.7142857142857144,41.0,F,0,0,00
11793,churn,Ms. Lisa Figueroa,no,business,double,5975,3,4,3,5,2,3,4,2,4,2,4,5,5,2,3.4285714285714284,23.0,F,0,0,00
11794,churn,Mr. Victor Warren,no,business,double,5666,2,2,2,3,1,2,1,1,3,1,3,1,3,1,1.8571428571428572,20.0,M,0,0,00
11795,nochurn,Ms. Rachel Watson,yes,leisure,double,4676,4,4,4,4,3,5,5,5,5,5,5,4,5,5,4.5,16.0,F,2,1,21
11796,churn,Mr. John Johnson,yes,business,single,6134,1,4,4,4,1,2,2,1,1,1,1,3,1,4,2.142857142857143,61.0,M,0,2,02
11797,churn,Ms. Eileen Jones,yes,business,single,3875,4,5,4,5,4,2,3,4,4,4,4,4,4,3,3.857142857142857,46.0,F,2,0,20
11798,nochurn,Ms. Ashley Trujillo,yes,leisure,suite,4140,1,1,1,1,2,5,4,4,4,4,4,5,4,4,3.142857142857143,38.0,F,1,1,11
11799,churn,Ms. Kristen Marshall,no,business,double,4349,1,1,1,3,4,1,4,4,4,2,4,3,4,4,2.857142857142857,55.0,F,1,0,10
11800,nochurn,Mr. James Buchanan,yes,business,single,6611,5,3,5,5,4,5,5,5,5,5,5,3,5,5,4.642857142857143,44.0,M,2,3,23
11801,churn,Mr. Christopher Miles,no,business,double,3635,1,1,1,3,5,1,3,5,4,1,3,2,4,5,2.7857142857142856,28.0,M,1,0,10
11802,churn,Ms. Jamie Moon,yes,leisure,double,4334,1,4,1,1,1,3,3,4,5,4,4,3,5,3,3.0,47.0,F,1,2,12
11803,churn,Mr. Christopher Sanders,yes,business,single,5384,2,5,5,5,3,3,4,2,2,2,2,2,2,3,3.0,53.0,M,0,2,02
11804,churn,Ms. Tina Wilson,no,business,single,5154,1,1,1,4,1,1,1,1,3,4,5,4,4,1,2.2857142857142856,28.0,F,0,0,00
11805,nochurn,Ms. Linda Craig,yes,business,single,4989,2,2,2,2,2,4,4,5,5,4,5,3,5,5,3.5714285714285716,60.0,F,1,1,11
11806,churn,Mr. Jeremiah Schaefer,no,business,single,5123,2,2,2,3,5,2,5,5,3,5,5,5,4,5,3.7857142857142856,36.0,M,1,0,10
11807,nochurn,Mr. Matthew Molina,yes,business,single,4280,5,5,4,5,3,5,3,3,4,2,1,1,3,3,3.357142857142857,34.0,M,2,3,23
11808,churn,Ms. Alison Jones,no,business,suite,5295,3,3,3,5,2,3,2,2,5,2,2,4,5,2,3.0714285714285716,33.0,F,0,0,00
11809,nochurn,Ms. Katherine Reyes,yes,business,double,6438,5,3,3,3,3,4,2,5,5,5,5,1,5,2,3.642857142857143,50.0,F,2,1,21
11810,nochurn,Ms. Monique Hernandez,yes,business,single,6733,1,1,5,1,5,1,3,4,4,4,4,3,4,3,3.0714285714285716,41.0,F,1,1,11
11811,nochurn,Ms. Sherry Hanna,yes,business,single,4270,4,4,2,4,4,4,4,3,3,3,3,5,3,5,3.642857142857143,61.0,F,2,1,21
11812,churn,Mr. Charles Hogan,no,business,double,5117,2,1,2,3,4,2,4,4,3,5,4,3,3,4,3.142857142857143,28.0,M,1,0,10
11813,nochurn,Mr. Gary Smith,yes,business,single,5508,1,1,1,1,4,5,4,5,5,5,5,4,5,4,3.5714285714285716,49.0,M,1,3,13
11814,churn,Ms. Chelsea Hunter,yes,business,suite,5397,2,4,4,4,2,2,1,2,3,4,4,2,3,2,2.7857142857142856,21.0,F,0,0,00
11815,nochurn,Ms. Laura Moore,yes,leisure,double,4783,3,4,3,3,4,4,5,4,4,4,4,5,4,3,3.857142857142857,18.0,F,2,1,21
